"id","gloss","stem","actual_phonology","model_phonology","type","language","num_morphemes","num_tokens","utterance_order","corpus_name","part_of_speech","speaker_code","speaker_name","speaker_role","target_child_name","target_child_age","target_child_sex","media_start","media_end","media_unit","collection_name","collection_id","corpus_id","speaker_id","target_child_id","transcript_id","clean_utterances","bin","dont_pos","condensed_pos","do"
14739527,"it doesn't smell good","it do smell good","",NA,"declarative","eng",6,4,466,"HL","pro:per mod v adj","MOT",NA,"Mother",NA,27.3948130351753,"female",1320.05,1321.746,"s","Clinical-MOR",17,271,19445,19444,33458,"it doesn't smell good","27-28","pro:per doesn't v adj","n mod v adj","doesn't"
14740294,"no it doesn't smell good","no it do smell good","",NA,"declarative","eng",7,5,523,"HL","co pro:per mod v adj","MOT",NA,"Mother",NA,27.3948130351753,"female",1493.456,1500.208,"s","Clinical-MOR",17,271,19445,19444,33458,"no it doesn't smell good","27-28","co pro:per doesn't v adj","no:co n mod v adj","doesn't"
14743257,"it doesn't come off with a wipe","it do come off with a wipe","",NA,"declarative","eng",9,7,13,"HL","pro:per mod v adv prep det:art n","MOT",NA,"Mother",NA,27.0005544261689,"female",21.24,22.611,"s","Clinical-MOR",17,271,19445,19444,33454,"it doesn't come off with a wipe","27-28","pro:per doesn't v adv prep det:art n","n mod v adv prep det n","doesn't"
14744230,"can you put on her hat so she doesn't get cold","can you put on her hat so she do get cold","",NA,"question","eng",14,11,95,"HL","mod pro:per v prep det:poss n conj pro:sub mod v adv","MOT",NA,"Mother",NA,27.0005544261689,"female",658.651,663.211,"s","Clinical-MOR",17,271,19445,19444,33456,"can you put on her hat so she doesn't get cold","27-28","mod pro:per v prep det:poss n conj pro:sub doesn't v adv","mod n v prep det n conj n mod v adv","doesn't"
14745491,"uh that one doesn't fit in the circle hole","that one do fit in the circle hole","",NA,"declarative","eng",11,9,352,"HL","det:dem pro:indef mod v prep det:art n n","MOT",NA,"Mother",NA,27.0005544261689,"female",742.913,748.316,"s","Clinical-MOR",17,271,19445,19444,33467,"that one doesn't fit in the circle hole","27-28","det:dem pro:indef doesn't v prep det:art n n","det n mod v prep det n n","doesn't"
14746066,"that one doesn't wanna push in","that one do want push in","",NA,"declarative","eng",9,6,472,"HL","det:dem pro:indef mod v v adv","MOT",NA,"Mother",NA,27.0005544261689,"female",942.741,946.62,"s","Clinical-MOR",17,271,19445,19444,33469,"that one doesn't wanna push in","27-28","det:dem pro:indef doesn't v v adv","det n mod v v adv","doesn't"
14746204,"nope that one doesn't wanna come unbuckled","nope that one do want come buckle","",NA,"declarative","eng",12,7,480,"HL","co adv det:num mod v v part","MOT",NA,"Mother",NA,27.0005544261689,"female",967.922,969.54,"s","Clinical-MOR",17,271,19445,19444,33469,"nope that one doesn't wanna come unbuckled","27-28","co adv det:num doesn't v v part","co adv det mod v v part","doesn't"
14747454,"it doesn't fit does it","it do fit do it","",NA,"question","eng",9,5,422,"HL","pro:per mod v mod pro:per","MOT",NA,"Mother",NA,27.0005544261689,"female",975.048,977.305,"s","Clinical-MOR",17,271,19445,19444,33474,"it doesn't fit does it","27-28","pro:per doesn't v does pro:per","n mod v mod n","doesn't"
14748022,"she doesn't wanna wear it anymore huh","she do want wear it anymore huh","",NA,"question","eng",10,7,255,"HL","pro:sub mod v v pro:per adv co","MOT",NA,"Mother",NA,27.0005544261689,"female",732.98,734.698,"s","Clinical-MOR",17,271,19445,19444,33466,"she doesn't wanna wear it anymore huh","27-28","pro:sub doesn't v v pro:per adv co","n mod v v n adv co","doesn't"
14748768,"it's got a kitty on it doesn't it","it get a kitty on it do it","",NA,"question","eng",12,8,30,"HL","pro:per part det:art n prep pro:per mod pro:per","MOT",NA,"Mother",NA,34.0006981662868,"female",73.423,74.486,"s","Clinical-MOR",17,271,19445,19444,33476,"it's got a kitty on it doesn't it","34-35","pro:per part det:art n prep pro:per doesn't pro:per","n part det n prep n mod n","doesn't"
14749271,"daddy wears that doesn't he","daddy wear that do he","",NA,"question","eng",8,5,693,"HL","n v adv mod pro:sub","MOT",NA,"Mother",NA,27.0005544261689,"female",1356.78,1357.953,"s","Clinical-MOR",17,271,19445,19444,33469,"daddy wears that doesn't he","27-28","n v adv doesn't pro:sub","n v adv mod n","doesn't"
14749604,"it doesn't come off","it do come off","",NA,"declarative","eng",6,4,537,"HL","pro:per mod v adv","MOT",NA,"Mother",NA,27.0005544261689,"female",1116.225,1118.617,"s","Clinical-MOR",17,271,19445,19444,33471,"it doesn't come off","27-28","pro:per doesn't v adv","n mod v adv","doesn't"
14751387,"she doesn't need a shower","she do need a shower","",NA,"declarative","eng",7,5,182,"HL","pro:sub mod v det:art n","MOT",NA,"Mother",NA,34.0006981662868,"female",472.263,472.848,"s","Clinical-MOR",17,271,19445,19444,33476,"she doesn't need a shower","34-35","pro:sub doesn't v det:art n","n mod v det n","doesn't"
14751816,"it doesn't come out","it do come out","",NA,"declarative","eng",6,4,569,"HL","pro:per mod v adv","MOT",NA,"Mother",NA,27.0005544261689,"female",1514.933,1515.66,"s","Clinical-MOR",17,271,19445,19444,33454,"it doesn't come out","27-28","pro:per doesn't v adv","n mod v adv","doesn't"
14752482,"no she doesn't want her jammies on","no she do want her jammies on","",NA,"question","eng",9,7,247,"HL","co pro:sub mod v det:poss n:pt adv","MOT",NA,"Mother",NA,34.0006981662868,"female",661.845,664.261,"s","Clinical-MOR",17,271,19445,19444,33476,"no she doesn't want her jammies on","34-35","co pro:sub doesn't v det:poss n:pt adv","no:co n mod v det n adv","doesn't"
14753682,"that doesn't look that good on that baby because she has so much hair","that do look that good on that baby because she have so much hair","",NA,"declarative","eng",17,14,333,"HL","pro:dem mod v det:dem adj prep det:dem n conj pro:sub aux adv qn n","MOT",NA,"Mother",NA,34.0006981662868,"female",890.955,894.383,"s","Clinical-MOR",17,271,19445,19444,33476,"that doesn't look that good on that baby because she has so much hair","34-35","pro:dem doesn't v det:dem adj prep det:dem n conj pro:sub aux adv qn n","n mod v det adj prep det n conj n aux adv qn n","doesn't"
14754513,"it doesn't fit","it do fit","",NA,"declarative","eng",6,3,926,"HL","pro:per mod v","MOT",NA,"Mother",NA,27.0005544261689,"female",1548.885,1550.953,"s","Clinical-MOR",17,271,19445,19444,33465,"it doesn't fit","27-28","pro:per doesn't v","n mod v","doesn't"
14754520,"it doesn't fit","it do fit","",NA,"declarative","eng",6,3,927,"HL","pro:per mod v","MOT",NA,"Mother",NA,27.0005544261689,"female",1550.953,1553.43,"s","Clinical-MOR",17,271,19445,19444,33465,"it doesn't fit","27-28","pro:per doesn't v","n mod v","doesn't"
14765772,"no it doesn't come off honey","no it do come off honey","",NA,"declarative","eng",8,6,300,"HL","co pro:per mod v prep n","MOT",NA,"Mother",NA,27.0005544261689,"female",895.148,896.406,"s","Clinical-MOR",17,271,19445,19444,33475,"no it doesn't come off honey","27-28","co pro:per doesn't v prep n","no:co n mod v prep n","doesn't"
14765790,"it doesn't come off","it do come off","",NA,"declarative","eng",6,4,302,"HL","pro:per mod v adv","MOT",NA,"Mother",NA,27.0005544261689,"female",897.695,899.263,"s","Clinical-MOR",17,271,19445,19444,33475,"it doesn't come off","27-28","pro:per doesn't v adv","n mod v adv","doesn't"
14770102,"no that doesn't come off","no that do come off","",NA,"declarative","eng",7,5,100,"TD","qn pro:dem mod v adv","MOT",NA,"Mother","Barnabas",23.164746709378,"male",NA,NA,NA,"Clinical-MOR",17,272,19533,19532,33526,"no that doesn't come off","23-24","qn pro:dem doesn't v adv","no:qn n mod v adv","doesn't"
14771068,"it doesn't open","it do open","",NA,"declarative","eng",5,3,171,"TD","pro:per mod v","MOT",NA,"Mother","Salome",23.3618760138812,"female",NA,NA,NA,"Clinical-MOR",17,272,19528,19526,33525,"it doesn't open","23-24","pro:per doesn't v","n mod v","doesn't"
14771502,"waa waa he doesn't like pickles","waa waa he do like pickle","",NA,"declarative","eng",9,6,239,"TD","on on pro:sub mod v n","MOT",NA,"Mother","Elma",23.3618760138812,"female",NA,NA,NA,"Clinical-MOR",17,272,19518,19516,33522,"waa waa he doesn't like pickles","23-24","on on pro:sub doesn't v n","on on n mod v n","doesn't"
14771515,"waa waa he doesn't like pickles","waa waa he do like pickle","",NA,"declarative","eng",9,6,240,"TD","on on pro:sub mod v n","MOT",NA,"Mother","Elma",23.3618760138812,"female",NA,NA,NA,"Clinical-MOR",17,272,19518,19516,33522,"waa waa he doesn't like pickles","23-24","on on pro:sub doesn't v n","on on n mod v n","doesn't"
14771910,"it doesn't open","it do open","",NA,"declarative","eng",5,3,212,"TD","pro:per mod v","MOT",NA,"Mother","Barnabas",23.164746709378,"male",NA,NA,NA,"Clinical-MOR",17,272,19533,19532,33526,"it doesn't open","23-24","pro:per doesn't v","n mod v","doesn't"
14772181,"no it doesn't open","no it do open","",NA,"declarative","eng",6,4,259,"TD","co pro:per mod v","MOT",NA,"Mother","Lareine",24.0333477073451,"female",NA,NA,NA,"Clinical-MOR",17,272,19524,19522,33524,"no it doesn't open","24-25","co pro:per doesn't v","no:co n mod v","doesn't"
14773210,"boy I guess he doesn't like it either in that box","boy I guess he do like it either in that box","",NA,"declarative","eng",13,11,266,"TD","n pro:sub v pro:sub mod prep pro:per adv adv det:dem n","MOT",NA,"Mother","Odera",18.46033799462,"female",NA,NA,NA,"Clinical-MOR",17,272,19506,19501,33515,"boy I guess he doesn't like it either in that box","18-19","n pro:sub v pro:sub doesn't prep pro:per adv adv det:dem n","n n v n mod prep n adv adv det n","doesn't"
14774428,"oh he doesn't fit in there does he","oh he do fit in there do he","",NA,"question","eng",12,8,141,"TD","co pro:sub mod v prep n mod pro:sub","MOT",NA,"Mother","Jael",23.0333271730426,"male",NA,NA,NA,"Clinical-MOR",17,272,19542,19541,33529,"oh he doesn't fit in there does he","23-24","co pro:sub doesn't v prep n does pro:sub","co n mod v prep n mod n","doesn't"
14774809,"but it doesn't match up","but it do match up","",NA,"declarative","eng",7,5,75,"TD","conj pro:per mod v adv","MOT",NA,"Mother","Gladys",29.2962894515288,"female",NA,NA,NA,"Clinical-MOR",17,272,19547,19546,33533,"but it doesn't match up","29-30","conj pro:per doesn't v adv","conj n mod v adv","doesn't"
14775400,"she doesn't have shoes on does she","she do have shoe on do she","",NA,"question","eng",11,7,215,"TD","pro:sub mod v n adv v pro:sub","MOT",NA,"Mother","Jael",23.0333271730426,"male",NA,NA,NA,"Clinical-MOR",17,272,19542,19541,33529,"she doesn't have shoes on does she","23-24","pro:sub doesn't v n adv does pro:sub","n mod v n adv v n","doesn't"
14776331,"oh now the blue one doesn't work","oh now the blue one do work","",NA,"declarative","eng",9,7,431,"TD","co adv det:art n det:num mod n","MOT",NA,"Mother","Earnest",18.9860161399618,"male",NA,NA,NA,"Clinical-MOR",17,272,19536,19527,33516,"oh now the blue one doesn't work","18-19","co adv det:art n det:num doesn't n","co adv det n det mod n","doesn't"
14776350,"it doesn't work up there you hafta do it down here","it do work up there you have do it down here","",NA,"declarative","eng",14,11,57,"TD","pro:per mod v prep n pro:per mod v pro:per prep n","MOT",NA,"Mother","Jal",24.8875746935255,"male",NA,NA,NA,"Clinical-MOR",17,272,19551,19548,33528,"it doesn't work up there you hafta do it down here","24-25","pro:per doesn't v prep n pro:per mod do pro:per prep n","n mod v prep n n mod v n prep n","doesn't"
14776404,"no it doesn't go on it","no it do go on it","",NA,"question","eng",8,6,589,"TD","co pro:per mod v prep pro:per","MOT",NA,"Mother","Salome",23.3618760138812,"female",NA,NA,NA,"Clinical-MOR",17,272,19528,19526,33525,"no it doesn't go on it","23-24","co pro:per doesn't v prep pro:per","no:co n mod v prep n","doesn't"
14776428,"no this doesn't open it's just what you can put your cookie on if you want","no this do open it just what you can put your cookie on if you want","",NA,"declarative","eng",20,16,576,"TD","co det:dem mod adj pro:per adj pro:int pro:per mod v det:poss n prep conj pro:per v","MOT",NA,"Mother","Hedda",23.2961662457135,"female",NA,NA,NA,"Clinical-MOR",17,272,19521,19520,33523,"no this doesn't open it's just what you can put your cookie on if you want","23-24","co det:dem doesn't adj pro:per adj pro:int pro:per mod v det:poss n prep conj pro:per v","no:co det mod adj n adj n n mod v det n prep conj n v","doesn't"
14776565,"it doesn't open","it do open","",NA,"declarative","eng",5,3,212,"TD","pro:per mod v","MOT",NA,"Mother","Gladys",29.2962894515288,"female",NA,NA,NA,"Clinical-MOR",17,272,19547,19546,33533,"it doesn't open","29-30","pro:per doesn't v","n mod v","doesn't"
14776972,"I guess he doesn't need them","I guess he do need them","",NA,"declarative","eng",8,6,636,"TD","pro:sub v pro:sub mod v pro:obj","MOT",NA,"Mother","Salome",23.3618760138812,"female",NA,NA,NA,"Clinical-MOR",17,272,19528,19526,33525,"I guess he doesn't need them","23-24","pro:sub v pro:sub doesn't v pro:obj","n v n mod v n","doesn't"
14777203,"this doesn't go in you know where that goes","this do go in you know where that go","",NA,"question","eng",12,9,640,"TD","pro:dem mod v prep pro:per v pro:int pro:dem v","MOT",NA,"Mother","Hedda",23.2961662457135,"female",NA,NA,NA,"Clinical-MOR",17,272,19521,19520,33523,"this doesn't go in you know where that goes","23-24","pro:dem doesn't v prep pro:per v pro:int pro:dem v","n mod v prep n v n n v","doesn't"
14777245,"it doesn't fit they're too big","it do fit they too big","",NA,"declarative","eng",10,6,129,"TD","pro:per mod v pro:sub adv adj","MOT",NA,"Mother","Jal",24.8875746935255,"male",NA,NA,NA,"Clinical-MOR",17,272,19551,19548,33528,"it doesn't fit they're too big","24-25","pro:per doesn't v pro:sub adv adj","n mod v n adv adj","doesn't"
14777791,"it doesn't open","it do open","",NA,"declarative","eng",5,3,416,"TD","pro:per mod v","MOT",NA,"Mother","Jael",23.0333271730426,"male",NA,NA,NA,"Clinical-MOR",17,272,19542,19541,33529,"it doesn't open","23-24","pro:per doesn't v","n mod v","doesn't"
14777835,"it doesn't come off","it do come off","",NA,"declarative","eng",6,4,421,"TD","pro:per mod v adv","MOT",NA,"Mother","Jael",23.0333271730426,"male",NA,NA,NA,"Clinical-MOR",17,272,19542,19541,33529,"it doesn't come off","23-24","pro:per doesn't v adv","n mod v adv","doesn't"
14778223,"no he doesn't come out he just stays there","no he do come out he just stay there","",NA,"declarative","eng",12,9,457,"TD","co pro:sub mod v adv pro:sub adv cop adv","MOT",NA,"Mother","Jael",23.0333271730426,"male",NA,NA,NA,"Clinical-MOR",17,272,19542,19541,33529,"no he doesn't come out he just stays there","23-24","co pro:sub doesn't v adv pro:sub adv cop adv","no:co n mod v adv n adv cop adv","doesn't"
14778253,"it doesn't open does it","it do open do it","",NA,"question","eng",8,5,360,"TD","pro:per mod v mod pro:per","MOT",NA,"Mother","Gladys",29.2962894515288,"female",NA,NA,NA,"Clinical-MOR",17,272,19547,19546,33533,"it doesn't open does it","29-30","pro:per doesn't v does pro:per","n mod v mod n","doesn't"
14778267,"it doesn't go together honey not really you wanna put it on okay","it do go together honey not real you want put it on okay","",NA,"declarative","eng",19,13,261,"TD","pro:per mod v adv n neg adv pro:per v v pro:per adv adj","MOT",NA,"Mother","Jalene",29.0334503788579,"female",NA,NA,NA,"Clinical-MOR",17,272,19553,19549,33534,"it doesn't go together honey not really you wanna put it on okay","29-30","pro:per doesn't v adv n neg adv pro:per v v pro:per adv adj","n mod v adv n not adv n v v n adv adj","doesn't"
14778297,"it doesn't look like the same color does it","it do look like the same color do it","",NA,"question","eng",12,9,605,"TD","pro:per mod v conj det:art adj n mod pro:per","MOT",NA,"Mother","Earnest",18.9860161399618,"male",NA,NA,NA,"Clinical-MOR",17,272,19536,19527,33516,"it doesn't look like the same color does it","18-19","pro:per doesn't v conj det:art adj n does pro:per","n mod v conj det adj n mod n","doesn't"
14778671,"it doesn't open sweetie","it do open sweetie","",NA,"declarative","eng",6,4,208,"TD","pro:per mod v co","MOT",NA,"Mother","Pallas",23.5261504343005,"male",NA,NA,NA,"Clinical-MOR",17,272,19554,19550,33531,"it doesn't open sweetie","23-24","pro:per doesn't v co","n mod v co","doesn't"
14778809,"that doesn't come off what is that","that do come off what be that","",NA,"question","eng",10,7,525,"TD","pro:dem mod v prep pro:int cop pro:dem","MOT",NA,"Mother","Jael",23.0333271730426,"male",NA,NA,NA,"Clinical-MOR",17,272,19542,19541,33529,"that doesn't come off what is that","23-24","pro:dem doesn't v prep pro:int cop pro:dem","n mod v prep n cop n","doesn't"
14778890,"it doesn't come open it's pretend","it do come open it pretend","",NA,"declarative","eng",9,6,298,"TD","pro:per mod v v pro:per adj","MOT",NA,"Mother","Jal",24.8875746935255,"male",NA,NA,NA,"Clinical-MOR",17,272,19551,19548,33528,"it doesn't come open it's pretend","24-25","pro:per doesn't v v pro:per adj","n mod v v n adj","doesn't"
14779174,"it doesn't go on your finger","it do go on your finger","",NA,"declarative","eng",8,6,569,"TD","pro:per mod v prep det:poss n","MOT",NA,"Mother","Jael",23.0333271730426,"male",NA,NA,NA,"Clinical-MOR",17,272,19542,19541,33529,"it doesn't go on your finger","23-24","pro:per doesn't v prep det:poss n","n mod v prep det n","doesn't"
14780234,"oh that doesn't go in there","oh that do go in there","",NA,"declarative","eng",8,6,740,"TD","co pro:dem mod v prep n","MOT",NA,"Mother","Jael",23.0333271730426,"male",NA,NA,NA,"Clinical-MOR",17,272,19542,19541,33529,"oh that doesn't go in there","23-24","co pro:dem doesn't v prep n","co n mod v prep n","doesn't"
