Domain	Function	Head	Negator	Aux	Aux_stem	Subj	Subj_stem	Role	Utterance	Age
learning	labeling	o	not	adj	real	it	it	Mother	it 's not real you know	23
learning	labeling	o	not	adj	real	it	it	Mother	it 's not real	23
learning	labeling	o	not	n	car	that	that	Mother	that 's not a car	23
learning	labeling	o	not	n	Gordon	it	it	Mother	it 's not Gordon	23
learning	labeling	o	not	adj	nice	that	that	Mother	that 's not nice	27
learning	labeling	o	not	adj	nice	that	that	Mother	that 's not nice is it	27
learning	labeling	o	n't	n	back	it	it	Mother	it was n't on the back of the lorry	27
learning	labeling	o	not	n	Felix	it	it	Mother	it 's not Felix	27
learning	labeling	o	not	n	train	it	it	Mother	it 's not a train is it	27
learning	labeling	o	not	n	cat	that	that	Mother	that 's not a cat	27
learning	labeling	o	not	pro	it	it	it	Mother	it 's not a coal lorry is it	27
learning	labeling	o	n't	adj	nice	NONE	NONE	Mother	that was n't very nice	27
learning	labeling	o	not	n	tunnel	it	it	Mother	it 's not a tunnel	27
learning	labeling	o	not	adj	green	that	that	Mother	that 's not green	27
learning	labeling	think	not	adj	sure	I	I	Mother	I think there 's a few more but I 'm not sure	27
learning	labeling	o	not	n	strawberry	it	it	Mother	but it 's not a real strawberry	27
learning	labeling	o	not	adj	nice	that	that	Mother	that 's not very nice	27
learning	labeling	o	n't	adj	nice	NONE	NONE	Mother	that was n't very nice	27
learning	labeling	o	not	n	car	car	car	Mother	because the car 's not very big car	27
learning	labeling	o	not	n	floor	I	I	Mother	I am not the floor	27
learning	labeling	o	n't	adj	nice	NONE	NONE	Mother	that was n't very nice	27
learning	labeling	o	not	adj	sure	I	I	Mother	I 'm not sure that they do do they	26
learning	labeling	o	n't	adj	big	hole	hole	Mother	no the hole is n't quite big enough	26
learning	labeling	be	no	n	man	that	that	Mother	that 's why there 's no man in the police car	26
learning	labeling	bite	no	n	chocolate	you	you	Mother	oh you bite my hand and there 's no chocolate in it or were you expecting chocolate	26
learning	labeling	gather	n't	n	horse	I	I	Mother	I gather it was n't the horse you wanted but I really do n't know what you 're pointing to	26
learning	labeling	o	n't	n	horse	it	it	Mother	but if it is n't the horse and the rider	26
learning	labeling	o	not	adj	new	it	it	Mother	it 's not so new now is it	26
learning	labeling	o	not	adj	nice	it	it	Mother	well it 's not nice when Mummy asks for a kiss you blow rude noises in her face is it	26
learning	labeling	be	n't	n	night	it	it	Mother	it was about one but it was n't last night	26
learning	labeling	o	not	n	Daddy	it	it	Mother	it 's not Daddy	26
learning	labeling	o	not	n	Daddy	it	it	Mother	it 's not Daddy is it	26
learning	labeling	o	not	adj	sure	I	I	Mother	but I 'm not sure quite how much	26
learning	labeling	o	not	adj	sure	I	I	Mother	I 'm not sure quite how well you do them when you do them on your own	26
learning	labeling	o	not	adj	nice	that	that	Mother	that was not very nice is it	26
learning	labeling	o	not	n	be	I	I	Target_Child	I 'm not being a meanie	38
learning	labeling	o	not	pro	she	she	she	Mother	she 's not very good is she	38
learning	labeling	o	not	n	horse	that	that	Target_Child	that 's not a horse	38
learning	labeling	o	not	adj	blue	that	that	Mother	that 's not blue	38
learning	labeling	o	not	adj	silly	I	I	Target_Child	no I 'm not silly	38
learning	labeling	o	not	pro	it	it	it	Mother	it 's not nice is it	38
learning	labeling	o	not	adj	good	you	you	Mother	you 're not much better	38
learning	labeling	she	not	adj	mum	Amy	Amy	Mother	she 's not a very good mum Amy is she	38
learning	labeling	o	n't	adj	fun	it	it	Mother	it is n't funny if you do that	38
learning	labeling	o	not	n	monster	you	you	Mother	you 're not a monster	38
learning	labeling	o	not	n	idea	that	that	Target_Child	that 's not a good idea	38
learning	labeling	o	not	n	tree	that	that	Target_Child	that 's not the cherry tree	38
learning	labeling	o	not	n	room	it	it	Target_Child	it 's not really a room	38
learning	labeling	o	n't	adj	back	it	it	Target_Child	it is n't back in	38
learning	labeling	o	n't	adj	back	what	what	Mother	what is n't back in	38
learning	labeling	o	not	pro	mine	that	that	Mother	that 's not mine	38
learning	labeling	o	not	adj	red	they	they	Mother	they 're not red	29
learning	labeling	o	not	n	flower	they	they	Mother	they 're not real flowers	29
learning	labeling	o	not	n	flower	that	that	Mother	no that 's not a pretend flower	29
learning	labeling	o	n't	n	bug	mice	mouse	Mother	mice are n't bugs	29
learning	labeling	o	n't	adj	nice	it	it	Mother	it was n't nice	29
learning	labeling	o	n't	n	being	you	you	Mother	you were n't being too rough	29
learning	labeling	o	n't	n	red	it	it	Target_Child	it was n't red	29
learning	labeling	o	not	adj	thirst	I	I	Mother	I 'm not thirsty	29
learning	labeling	o	not	n	Nomi	that	that	Father	that 's not right Nomi	23
learning	labeling	o	not	pro	something	it	it	Mother	it 's not something for baby to sit on	23
learning	labeling	o	not	n	mustache	it	it	Target_Child	it 's not a mustache	56
learning	labeling	o	n't	n	window	NONE	NONE	Mother	is n't this a window	56
learning	labeling	go	not	n	door	that	that	Target_Child	cause mommy cause cause it does n't have a whole thing on like that so so it so I say that 's a dog thing and it 's gon na go and that 's not a door for the people	56
learning	labeling	o	n't	n	house	this	this	Mother	this is n't the house	56
learning	labeling	o	not	n	cap	that	that	Mother	that 's not a cap	56
learning	labeling	o	not	n	cup	that	that	Mother	that 's not a cup	56
learning	labeling	o	not	n	ball	that	that	Mother	that 's not a soccer ball	56
learning	labeling	o	not	n	boy	doll	doll	Mother	this doll is not a boy	56
learning	labeling	o	not	n	Pumpkin_Peters	it	it	Mother	no it 's not Pumpkin_Peters	42
learning	labeling	o	not	n	cereal	that	that	Target_Child	that 's not really cereal	42
learning	labeling	o	not	n	doctor	I	I	Target_Child	I 'm not the doctor	35
learning	labeling	o	not	adj	naughty	she	she	Mother	she 's not naughty	35
learning	labeling	o	not	n	birthday	it	it	Mother	it 's not your birthday yet	35
learning	labeling	o	not	adj	small	it	it	Target_Child	it 's not too small look	35
learning	labeling	it	n't	adj	loud	thunder	thunder	Mother	but the thunder is n't quite as loud as it was is it	35
learning	labeling	o	not	adj	naughty	you	you	Mother	you 're not that naughty	35
learning	labeling	o	n't	n	deep	it	it	Mother	no it was n't super deep	51
learning	labeling	o	n't	adj	interesting	orange	orange	Mother	oh mostly orange is n't that interesting you actually had all four colors but how come you only mostly see the orange	51
learning	labeling	o	no	adj	good	that	that	Mother	hm that 's no good so which one would you suggest	51
learning	labeling	o	not	adj	hungry	he	he	Target_Child	he 's not hungry	35
learning	labeling	o	not	adj	hungry	cow	cow	Target_Child	the cow 's not hungry	35
learning	labeling	o	not	n	place	that	that	Mother	that 's not the right place for a Bobby pin	35
learning	labeling	o	not	adj	real	it	it	Mother	it 's not real	35
learning	labeling	o	not	n	doctor	you	you	Target_Child	you 're not the doctor	35
learning	labeling	o	not	n	place	that	that	Mother	why that 's not a place for a shoe is it	35
learning	labeling	o	n't	pro	that	NONE	NONE	Mother	is n't that fun	43
learning	labeling	o	not	n	o'clock	it	it	Mother	it 's not nine o'clock	43
learning	labeling	o	not	n	mommy	you	you	Mother	you 're not my mommy	38
learning	labeling	o	not	n	mommy	you	you	Mother	you 're not my mommy you 're a salamander	38
learning	labeling	o	not	n	mommy	that	that	Mother	no that 's not my mommy	38
learning	labeling	o	not	n	chicken	you	you	Mother	you 're not the chicken	38
learning	labeling	o	not	n	giraffe	that	that	Mother	that 's not a giraffe	38
learning	labeling	o	not	n	Swww	I	I	Target_Child	I 'm not Swww	36
learning	labeling	o	not	n	baby	I	I	Target_Child	I 'm not a baby	36
learning	labeling	o	not	n	boy	I	I	Target_Child	I 'm not a boy	36
learning	labeling	he	not	n	captain	he	he	Father	but he 's not a very nice captain is he	36
learning	labeling	o	not	adj	sure	I	I	Father	I 'm not sure they 're going to fit	36
learning	labeling	o	not	adj	nice	that	that	Father	oh that 's not very nice is it	36
learning	labeling	o	not	adj	happy	we	we	Father	we 're not very happy with you	36
learning	labeling	o	n't	n	Mummy	NONE	NONE	Mother	is n't Mummy naughty	24
learning	labeling	o	not	n	tiger	it	it	Mother	it 's not a tiger	24
learning	labeling	o	not	n	cow	it	it	Mother	it 's not a cow	24
learning	labeling	o	not	n	rabbit	that	that	Mother	that 's not a rabbit	24
learning	labeling	o	not	adj	sure	I	I	Mother	I 'm not sure	24
learning	labeling	o	not	n	rabbit	it	it	Mother	darling it 's not a rabbit	24
learning	labeling	o	not	n	sheep	that	that	Mother	that 's not a sheep	24
learning	labeling	o	not	n	rabbit	it	it	Mother	it 's not a rabbit	24
learning	labeling	o	not	n	baby	you	you	Mother	you 're not a baby anymore	24
learning	labeling	job	not	pro	one	they	they	Mother	good job they 're not real ones is n't it	24
learning	labeling	o	not	n	bone	it	it	Mother	no it 's not a dog's bone	24
learning	labeling	like	no	n	ketchup	Mummy	Mummy	Mother	no Mummy would n't like it thank_you because there 's no tomato ketchup on it	24
learning	labeling	o	not	n	bunny	they	they	Target_Child	they 're not bunnys	39
learning	labeling	o	not	pro	one	it	it	Mother	no it 's not this one	14
learning	labeling	o	not	n	Claus	they	they	Mother	they 're not Santa Claus	41
learning	labeling	o	n't	n	book	NONE	NONE	Mother	is n't that a funny book	41
learning	labeling	o	n't	n	rhinoceros	NONE	NONE	Mother	is n't that a rhinoceros	41
learning	labeling	o	not	n	name	that	that	Target_Child	that 's not what my name	41
learning	labeling	o	n't	adj	wide	door	door	Mother	because the door is n't wide enough	41
learning	labeling	o	n't	pro	that	NONE	NONE	Mother	is n't that right Paul	41
learning	labeling	o	not	pro	me	that	that	Target_Child	that was not me	41
learning	labeling	o	n't	n	house	NONE	NONE	Target_Child	is n't that a pretty door apartment house	41
learning	labeling	know	not	n	toy	he	he	Mother	he 's so tiny that he does n't really know that it 's not nice to knock your toys down	41
learning	labeling	put	n't	n	air	they	they	Target_Child	and then they had ta put the airmasks on because there was n't air in the monster	70
learning	labeling	o	not	adj	nude	she	she	Father	she 's not nude	70
learning	labeling	o	not	adj	nude	I	I	Mother	I 'm not a nude	70
learning	labeling	o	not	pro	one	I	I	Mother	I 'm not one	70
learning	labeling	o	not	adj	sure	you	you	Father	you 're not sure now	70
learning	labeling	o	not	adj	good	that	that	Father	that 's not very good is it	36
learning	labeling	o	not	pro	yours	it	it	Target_Child	it 's not yours it 's mine	36
learning	labeling	o	not	pro	they	those	those	Target_Child	those are not monsters are they Dad	36
learning	labeling	o	not	n	monster	they	they	Father	they 're not monsters	36
learning	labeling	o	not	n	Fraser	that	that	Father	that 's not right Fraser	36
learning	labeling	o	not	pro	one	it	it	Father	no it 's not that one	36
learning	labeling	o	not	n	Fraser	that	that	Father	no that 's not right Fraser	36
learning	labeling	o	not	pro	one	it	it	Father	it 's not that one	36
learning	labeling	o	not	n	hankie	it	it	Target_Child	it 's not a hankie	36
learning	labeling	o	not	adj	nasty	they	they	Father	they 're not nasty	36
learning	labeling	o	not	pro	one	it	it	Father	no it 's not that one	36
learning	labeling	o	not	pro	he	Spot	Spot	Target_Child	but but Spot is not in there is he	36
learning	labeling	o	not	n	capital	that	that	Father	that 's not a capital a	36
learning	labeling	o	not	pro	it	that	that	Mother	that 's not very nice is it	28
learning	labeling	o	not	adj	nice	that	that	Mother	that 's not very nice	28
learning	labeling	o	not	adj	nice	that	that	Mother	that 's not very nice at all Dominic	28
learning	labeling	o	not	n	aeroplane	that	that	Mother	that 's not an aeroplane	28
learning	labeling	o	not	pro	it	that	that	Mother	that 's not very fair is it	28
learning	labeling	o	n't	adj	nice	NONE	NONE	Mother	that was n't very nice was it	28
learning	labeling	o	not	n	dog	it	it	Mother	it 's not a dog	28
learning	labeling	o	not	n	pig	that	that	Mother	that 's not a pig	28
learning	labeling	o	not	n	pig	that	that	Mother	that 's not a pig	28
learning	labeling	o	not	adj	real	it	it	Mother	it 's not real	28
learning	labeling	o	not	n	food	that	that	Mother	that 's not dog food	28
learning	labeling	o	not	n	food	that	that	Mother	that 's not dog food	28
learning	labeling	put	not	adj	real	I	I	Mother	I ca n't really put that in because it 's not real Dominic	28
learning	labeling	o	not	adj	orange	it	it	Mother	it 's not real orange	28
learning	labeling	o	not	n	shape	they	they	Mother	they 're not the right shape	28
learning	labeling	o	not	adj	mold	it	it	Mother	it 's not moldy	28
learning	labeling	o	not	pro	it	that	that	Mother	that 's not very fair is it	28
learning	labeling	o	not	n	parrot	you	you	Mother	you 're not a parrot parrot	28
learning	labeling	o	not	pro	nothing	that	that	Mother	that 's not a nothing	28
learning	labeling	o	n't	adj	comfort	NONE	NONE	Target_Child	my is n't comfortable	32
learning	labeling	o	not	n	postman	I	I	Target_Child	I 'm not a postman	39
learning	labeling	say	no	adj	good	Mommy	Mommy	Target_Child	Mommy said this is no good	40
learning	labeling	o	not	adj	good	it	it	Target_Child	because it 's not no good	40
learning	labeling	o	n't	adj	nice	Adam	Adam	Mother	oh Adam is n't that nice	40
learning	labeling	o	not	adj	ready	it	it	Target_Child	it 's not ready	40
learning	labeling	o	n't	n	knife	this	this	Mother	this is n't a knife	40
learning	labeling	o	not	pro	yours	that	that	Mother	well no that 's not yours that Ursla's	40
learning	labeling	o	not	n	guy	they	they	Target_Child	they 're not guys	37
learning	labeling	o	not	n	guy	they	they	Target_Child	they 're not guys	37
learning	labeling	mean	not	adj	sick	she	she	Target_Child	that means she 's not sick	37
learning	labeling	mean	not	n	Taylor	I	I	Target_Child	Taylor I mean you 're not Taylor	37
learning	labeling	o	not	n	Taylor	you	you	Target_Child	Tay ah you 're not Taylor	37
learning	labeling	o	not	adj	smooth	it	it	Father	well it s not so smooth	18
learning	labeling	o	not	n	juice	that	that	Mother	that 's not orange juice	30
learning	labeling	go	not	adj	good	you	you	Target_Child	when you choke on yourself you do n't talk and when you choke you go like that and that 's not good	36
learning	labeling	o	n't	adj	mad	I	I	Father	I was n't mad	36
learning	labeling	think	not	n	Ross	I	I	Father	I think you 're okay you 're not too bad Ross	36
learning	labeling	o	n't	adj	hungry	he	he	Mother	now he was n't hungry anymore	46
learning	labeling	o	not	n	idea	that	that	Mother	that 's not a good idea	36
learning	labeling	o	not	adj	certain	I	I	Mother	I 'm not certain that that would go there William	36
learning	labeling	o	not	adj	sure	I	I	Mother	I 'm not sure that that would go there William	36
learning	labeling	o	not	adj	sure	I	I	Mother	I 'm not sure about that	36
learning	labeling	o	not	n	puzzle	I	I	Target_Child	I 'm not the puzzle	36
learning	labeling	o	n't	pro	that	NONE	NONE	Mother	is n't that fun	36
learning	labeling	o	not	adj	good	this	this	Target_Child	this is not good	31
learning	labeling	o	not	adj	good	this	this	Mother	this is not good	31
learning	labeling	o	not	adj	nice	she	she	Mother	oh she 's not nice at all is she	31
learning	labeling	o	not	adj	good	these	these	Target_Child	these are not good	31
learning	labeling	o	not	adj	good	this	this	Target_Child	this is not good	31
learning	labeling	o	not	adj	ease	that	that	Mother	oh that 's not easy to do	31
learning	labeling	o	not	n	horse	they	they	Target_Child	and they 're not good horses	31
learning	labeling	o	n't	n	momma	this	this	Target_Child	this is n't the momma	31
